metric,value,simulation_year,scenario_label
old_quota,0.31794525828835773,2022,G1L2W2
total_pop,84209.0,2022,G1L2W2
share_over_67,0.19532305067879735,2022,G1L2W3
share_20_66,0.6162129504584548,2022,G1L2W3
share_under_20,0.1884639988627479,2022,G1L2W3
total_over_67,16488.0,2022,G1L2W3
total_20_66,52017.0,2022,G1L2W3
total_under_20,15909.0,2022,G1L2W3
youth_quota,0.30584232077974505,2022,G1L2W3
old_quota,0.3169732971913028,2022,G1L2W3
total_pop,84414.0,2022,G1L2W3
share_over_67,0.1966081523356144,2022,G1L3W1
share_20_66,0.6158048199940493,2022,G1L3W1
share_under_20,0.18758702767033622,2022,G1L3W1
total_over_67,16520.0,2022,G1L3W1
total_20_66,51743.0,2022,G1L3W1
total_under_20,15762.0,2022,G1L3W1
youth_quota,0.30462091490636417,2022,G1L3W1
old_quota,0.3192702394526796,2022,G1L3W1
total_pop,84025.0,2022,G1L3W1
share_over_67,0.19602023128250184,2022,G1L3W2
share_20_66,0.6159855626528625,2022,G1L3W2
share_under_20,0.18799420606463563,2022,G1L3W2
total_over_67,16510.0,2022,G1L3W2
total_20_66,51882.0,2022,G1L3W2
total_under_20,15834.0,2022,G1L3W2
youth_quota,0.30519255233028797,2022,G1L3W2
old_quota,0.3182221194248487,2022,G1L3W2
total_pop,84226.0,2022,G1L3W2
share_over_67,0.19542095039560337,2022,G1L3W3
share_20_66,0.616146302174634,2022,G1L3W3
share_under_20,0.18843274742976263,2022,G1L3W3
total_over_67,16499.0,2022,G1L3W3
total_20_66,52020.0,2022,G1L3W3
total_under_20,15909.0,2022,G1L3W3
youth_quota,0.3058246828143022,2022,G1L3W3
old_quota,0.31716647443291046,2022,G1L3W3
total_pop,84428.0,2022,G1L3W3
share_over_67,0.19632887735545848,2022,G2L1W1
share_20_66,0.615936767174164,2022,G2L1W1
share_under_20,0.18773435547037748,2022,G2L1W1
total_over_67,16493.0,2022,G2L1W1
total_20_66,51743.0,2022,G2L1W1
total_under_20,15771.0,2022,G2L1W1
youth_quota,0.3047948514774946,2022,G2L1W1
old_quota,0.31874842973928846,2022,G2L1W1
total_pop,84007.0,2022,G2L1W1
share_over_67,0.19576732144129594,2022,G2L1W2
share_20_66,0.6160898791002589,2022,G2L1W2
share_under_20,0.18814279945844517,2022,G2L1W2
total_over_67,16484.0,2022,G2L1W2
total_20_66,51876.0,2022,G2L1W2
total_under_20,15842.0,2022,G2L1W2
youth_quota,0.3053820649240497,2022,G2L1W2
old_quota,0.31775772997147045,2022,G2L1W2
total_pop,84202.0,2022,G2L1W2
share_over_67,0.1952401260454427,2022,G2L1W3
share_20_66,0.6162011040822613,2022,G2L1W3
share_under_20,0.18855876987229606,2022,G2L1W3
total_over_67,16481.0,2022,G2L1W3
total_20_66,52016.0,2022,G2L1W3
total_under_20,15917.0,2022,G2L1W3
youth_quota,0.30600199938480466,2022,G2L1W3
old_quota,0.31684481697939093,2022,G2L1W3
total_pop,84414.0,2022,G2L1W3
share_over_67,0.1964723524791126,2022,G2L2W1
share_20_66,0.615826807264764,2022,G2L2W1
share_under_20,0.1877008402561234,2022,G2L2W1
total_over_67,16508.0,2022,G2L2W1
total_20_66,51743.0,2022,G2L2W1
total_under_20,15771.0,2022,G2L2W1
youth_quota,0.3047948514774945,2022,G2L2W1
old_quota,0.3190383240245057,2022,G2L2W1
total_pop,84022.0,2022,G2L2W1
share_over_67,0.19586306802664546,2022,G2L2W2
share_20_66,0.616027642874954,2022,G2L2W2
share_under_20,0.18810928909840055,2022,G2L2W2
total_over_67,16495.0,2022,G2L2W2
total_20_66,51880.0,2022,G2L2W2
total_under_20,15842.0,2022,G2L2W2
youth_quota,0.30535851966075556,2022,G2L2W2
old_quota,0.31794525828835773,2022,G2L2W2
total_pop,84217.0,2022,G2L2W2
share_over_67,0.19530454147023288,2022,G2L2W3
share_20_66,0.6161545568690626,2022,G2L2W3
share_under_20,0.18854090166070456,2022,G2L2W3
total_over_67,16488.0,2022,G2L2W3
total_20_66,52017.0,2022,G2L2W3
total_under_20,15917.0,2022,G2L2W3
youth_quota,0.3059961166541707,2022,G2L2W3
old_quota,0.3169732971913028,2022,G2L2W3
total_pop,84422.0,2022,G2L2W3
share_over_67,0.19658709569935978,2022,G2L3W1
share_20_66,0.615738867601209,2022,G2L3W1
share_under_20,0.1876740366994312,2022,G2L3W1
total_over_67,16520.0,2022,G2L3W1
total_20_66,51743.0,2022,G2L3W1
total_under_20,15771.0,2022,G2L3W1
youth_quota,0.3047948514774946,2022,G2L3W1
old_quota,0.3192702394526796,2022,G2L3W1
total_pop,84034.0,2022,G2L3W1
share_over_67,0.1960016145499442,2022,G2L3W2
share_20_66,0.6159270603319325,2022,G2L3W2
share_under_20,0.18807132511812333,2022,G2L3W2
total_over_67,16510.0,2022,G2L3W2
total_20_66,51882.0,2022,G2L3W2
total_under_20,15842.0,2022,G2L3W2
youth_quota,0.3053467483905786,2022,G2L3W2
old_quota,0.3182221194248487,2022,G2L3W2
total_pop,84234.0,2022,G2L3W2
share_over_67,0.19540243498034013,2022,G2L3W3
share_20_66,0.6160879245819318,2022,G2L3W3
share_under_20,0.18850964043772797,2022,G2L3W3
total_over_67,16499.0,2022,G2L3W3
total_20_66,52020.0,2022,G2L3W3
total_under_20,15917.0,2022,G2L3W3
youth_quota,0.30597846981930027,2022,G2L3W3
old_quota,0.3171664744329104,2022,G2L3W3
total_pop,84436.0,2022,G2L3W3
share_over_67,0.1963242033591639,2022,G3L1W1
share_20_66,0.6159221035841398,2022,G3L1W1
share_under_20,0.1877536930566963,2022,G3L1W1
total_over_67,16493.0,2022,G3L1W1
total_20_66,51743.0,2022,G3L1W1
total_under_20,15773.0,2022,G3L1W1
youth_quota,0.30483350404885684,2022,G3L1W1
old_quota,0.3187484297392884,2022,G3L1W1
total_pop,84009.0,2022,G3L1W1
share_over_67,0.19576267160704955,2022,G3L1W2
share_20_66,0.6160752458315519,2022,G3L1W2
share_under_20,0.18816208256139852,2022,G3L1W2
total_over_67,16484.0,2022,G3L1W2
total_20_66,51876.0,2022,G3L1W2
total_under_20,15844.0,2022,G3L1W2
youth_quota,0.30542061839771767,2022,G3L1W2
old_quota,0.31775772997147045,2022,G3L1W2
total_pop,84204.0,2022,G3L1W2
share_over_67,0.19523550037907506,2022,G3L1W3
share_20_66,0.6161865049279758,2022,G3L1W3
share_under_20,0.1885779946929492,2022,G3L1W3
total_over_67,16481.0,2022,G3L1W3
total_20_66,52016.0,2022,G3L1W3
total_under_20,15919.0,2022,G3L1W3
youth_quota,0.3060404490925869,2022,G3L1W3
old_quota,0.31684481697939093,2022,G3L1W3
total_pop,84416.0,2022,G3L1W3
share_over_67,0.1964676759021232,2022,G3L2W1
share_20_66,0.6158121489098353,2022,G3L2W1
share_under_20,0.18772017518804152,2022,G3L2W1
total_over_67,16508.0,2022,G3L2W1
total_20_66,51743.0,2022,G3L2W1
total_under_20,15773.0,2022,G3L2W1
youth_quota,0.30483350404885684,2022,G3L2W1
old_quota,0.3190383240245057,2022,G3L2W1
total_pop,84024.0,2022,G3L2W1
share_over_67,0.19585841674681484,2022,G3L2W2
share_20_66,0.6160130136904974,2022,G3L2W2
share_under_20,0.18812856956268775,2022,G3L2W2
total_over_67,16495.0,2022,G3L2W2
total_20_66,51880.0,2022,G3L2W2
total_under_20,15844.0,2022,G3L2W2
youth_quota,0.3053970701619121,2022,G3L2W2
old_quota,0.31794525828835773,2022,G3L2W2
total_pop,84219.0,2022,G3L2W2
share_over_67,0.19529991471619446,2022,G3L2W3
share_20_66,0.6161399602008908,2022,G3L2W3
share_under_20,0.1885601250829148,2022,G3L2W3
total_over_67,16488.0,2022,G3L2W3
total_20_66,52017.0,2022,G3L2W3
total_under_20,15919.0,2022,G3L2W3
youth_quota,0.30603456562277714,2022,G3L2W3
old_quota,0.31697329719130285,2022,G3L2W3
total_pop,84424.0,2022,G3L2W3
share_over_67,0.1965824170593555,2022,G3L3W1
share_20_66,0.6157242134323385,2022,G3L3W1
share_under_20,0.18769336950830595,2022,G3L3W1
total_over_67,16520.0,2022,G3L3W1
total_20_66,51743.0,2022,G3L3W1
total_under_20,15773.0,2022,G3L3W1
youth_quota,0.30483350404885684,2022,G3L3W1
old_quota,0.31927023945267957,2022,G3L3W1
total_pop,84036.0,2022,G3L3W1
share_over_67,0.1959969609193219,2022,G3L3W2
share_20_66,0.6159124364879623,2022,G3L3W2
share_under_20,0.1880906025927157,2022,G3L3W2
total_over_67,16510.0,2022,G3L3W2
total_20_66,51882.0,2022,G3L3W2
total_under_20,15844.0,2022,G3L3W2
youth_quota,0.3053852974056513,2022,G3L3W2
old_quota,0.3182221194248487,2022,G3L3W2
total_pop,84236.0,2022,G3L3W2
share_over_67,0.19539549260412842,2022,G3L3W3
share_20_66,0.6160660358365211,2022,G3L3W3
share_under_20,0.18853847155935052,2022,G3L3W3
total_over_67,16499.0,2022,G3L3W3
total_20_66,52020.0,2022,G3L3W3
total_under_20,15920.0,2022,G3L3W3
youth_quota,0.3060361399461745,2022,G3L3W3
old_quota,0.3171664744329104,2022,G3L3W3
total_pop,84439.0,2022,G3L3W3
share_over_67,0.19826076597772352,2023,G1L1W1
share_20_66,0.613485019953541,2023,G1L1W1
share_under_20,0.1882542140687355,2023,G1L1W1
total_over_67,16643.0,2023,G1L1W1
total_20_66,51499.0,2023,G1L1W1
total_under_20,15803.0,2023,G1L1W1
youth_quota,0.3068603273849978,2023,G1L1W1
old_quota,0.3231713237150236,2023,G1L1W1
total_pop,83945.0,2023,G1L1W1
share_over_67,0.19707311292807206,2023,G1L1W2
share_20_66,0.6138168029387369,2023,G1L1W2
share_under_20,0.18911008413319114,2023,G1L1W2
total_over_67,16631.0,2023,G1L1W2
total_20_66,51800.0,2023,G1L1W2
total_under_20,15959.0,2023,G1L1W2
youth_quota,0.30808880308880304,2023,G1L1W2
old_quota,0.32106177606177605,2023,G1L1W2
total_pop,84390.0,2023,G1L1W2
share_over_67,0.19588127121840815,2023,G1L1W3
share_20_66,0.61423755186722,2023,G1L1W3
share_under_20,0.18988117691437192,2023,G1L1W3
total_over_67,16617.0,2023,G1L1W3
total_20_66,52107.0,2023,G1L1W3
total_under_20,16108.0,2023,G1L1W3
youth_quota,0.3091331299057708,2023,G1L1W3
old_quota,0.3189014911624158,2023,G1L1W3
total_pop,84832.0,2023,G1L1W3
share_over_67,0.1986046123989475,2023,G1L2W1
share_20_66,0.613244276172447,2023,G1L2W1
share_under_20,0.18815111142860544,2023,G1L2W1
total_over_67,16681.0,2023,G1L2W1
total_20_66,51507.0,2023,G1L2W1
total_under_20,15803.0,2023,G1L2W1
youth_quota,0.30681266623954023,2023,G1L2W1
old_quota,0.3238588929660046,2023,G1L2W1
total_pop,83991.0,2023,G1L2W1
share_over_67,0.1973897698876085,2023,G1L2W2
share_20_66,0.6136054099506141,2023,G1L2W2
share_under_20,0.18900482016177741,2023,G1L2W2
total_over_67,16667.0,2023,G1L2W2
total_20_66,51811.0,2023,G1L2W2
total_under_20,15959.0,2023,G1L2W2
youth_quota,0.3080233927158325,2023,G1L2W2
old_quota,0.32168844453880446,2023,G1L2W2
total_pop,84437.0,2023,G1L2W2
share_over_67,0.1961639058413252,2023,G1L2W3
share_20_66,0.6140342609392304,2023,G1L2W3
share_under_20,0.18980183321944438,2023,G1L2W3
total_over_67,16650.0,2023,G1L2W3
total_20_66,52118.0,2023,G1L2W3
total_under_20,16110.0,2023,G1L2W3
youth_quota,0.30910625887409343,2023,G1L2W3
old_quota,0.3194673625235044,2023,G1L2W3
total_pop,84878.0,2023,G1L2W3
share_over_67,0.1988599174094658,2023,G1L3W1
share_20_66,0.6130621571124255,2023,G1L3W1
share_under_20,0.18807792547810875,2023,G1L3W1
total_over_67,16710.0,2023,G1L3W1
total_20_66,51515.0,2023,G1L3W1
total_under_20,15804.0,2023,G1L3W1
youth_quota,0.3067844317189168,2023,G1L3W1
old_quota,0.324371542269242,2023,G1L3W1
total_pop,84029.0,2023,G1L3W1
share_over_67,0.19771075495371795,2023,G1L3W2
share_20_66,0.6133850997845695,2023,G1L3W2
share_under_20,0.18890414526171256,2023,G1L3W2
total_over_67,16703.0,2023,G1L3W2
total_20_66,51820.0,2023,G1L3W2
total_under_20,15959.0,2023,G1L3W2
youth_quota,0.3079698957931301,2023,G1L3W2
old_quota,0.322327286761868,2023,G1L3W2
total_pop,84482.0,2023,G1L3W2
share_over_67,0.1965147768750736,2023,G1L3W3
share_20_66,0.6137878252678677,2023,G1L3W3
share_under_20,0.18969739785705875,2023,G1L3W3
total_over_67,16690.0,2023,G1L3W3
total_20_66,52129.0,2023,G1L3W3
total_under_20,16111.0,2023,G1L3W3
youth_quota,0.3090602160026089,2023,G1L3W3
old_quota,0.32016727733123596,2023,G1L3W3
total_pop,84930.0,2023,G1L3W3
share_over_67,0.19820645960365854,2023,G2L1W1
share_20_66,0.6133169778963414,2023,G2L1W1
share_under_20,0.1884765625,2023,G2L1W1
total_over_67,16643.0,2023,G2L1W1
total_20_66,51499.0,2023,G2L1W1
total_under_20,15826.0,2023,G2L1W1
youth_quota,0.3073069379987961,2023,G2L1W1
old_quota,0.3231713237150236,2023,G2L1W1
total_pop,83968.0,2023,G2L1W1
share_over_67,0.1970217504620196,2023,G2L1W2
share_20_66,0.6136568260436904,2023,G2L1W2
share_under_20,0.1893214234942899,2023,G2L1W2
total_over_67,16631.0,2023,G2L1W2
total_20_66,51800.0,2023,G2L1W2
total_under_20,15981.0,2023,G2L1W2
youth_quota,0.3085135135135135,2023,G2L1W2
old_quota,0.32106177606177605,2023,G2L1W2
total_pop,84412.0,2023,G2L1W2
share_over_67,0.1958235619925286,2023,G2L1W3
share_20_66,0.6140565893208575,2023,G2L1W3
share_under_20,0.19011984868661394,2023,G2L1W3
total_over_67,16617.0,2023,G2L1W3
total_20_66,52107.0,2023,G2L1W3
total_under_20,16133.0,2023,G2L1W3
youth_quota,0.30961291189283585,2023,G2L1W3
old_quota,0.31890149116241573,2023,G2L1W3
total_pop,84857.0,2023,G2L1W3
share_over_67,0.19854787835505563,2023,G2L2W1
share_20_66,0.6130690948044992,2023,G2L2W1
share_under_20,0.18838302684044517,2023,G2L2W1
total_over_67,16681.0,2023,G2L2W1
total_20_66,51507.0,2023,G2L2W1
total_under_20,15827.0,2023,G2L2W1
youth_quota,0.3072786223231794,2023,G2L2W1
old_quota,0.32385889296600456,2023,G2L2W1
total_pop,84015.0,2023,G2L2W1
share_over_67,0.19733835352064316,2023,G2L2W2
share_20_66,0.6134455771439397,2023,G2L2W2
share_under_20,0.18921606933541718,2023,G2L2W2
total_over_67,16667.0,2023,G2L2W2
total_20_66,51811.0,2023,G2L2W2
total_under_20,15981.0,2023,G2L2W2
youth_quota,0.3084480129702187,2023,G2L2W2
old_quota,0.3216884445388045,2023,G2L2W2
total_pop,84459.0,2023,G2L2W2
share_over_67,0.19610845445336977,2023,G2L2W3
share_20_66,0.613860686438482,2023,G2L2W3
share_under_20,0.1900308591081482,2023,G2L2W3
total_over_67,16650.0,2023,G2L2W3
total_20_66,52118.0,2023,G2L2W3
total_under_20,16134.0,2023,G2L2W3
youth_quota,0.3095667523696228,2023,G2L2W3
old_quota,0.3194673625235044,2023,G2L2W3
total_pop,84902.0,2023,G2L2W3
share_over_67,0.19880550135630323,2023,G2L3W1
share_20_66,0.6128943987055632,2023,G2L3W1
share_under_20,0.18830009993813354,2023,G2L3W1
total_over_67,16710.0,2023,G2L3W1
total_20_66,51515.0,2023,G2L3W1
total_under_20,15827.0,2023,G2L3W1
youth_quota,0.3072309036203048,2023,G2L3W1
old_quota,0.324371542269242,2023,G2L3W1
total_pop,84052.0,2023,G2L3W1
share_over_67,0.1976592824008331,2023,G2L3W2
share_20_66,0.6132254094480735,2023,G2L3W2
share_under_20,0.18911530815109345,2023,G2L3W2
total_over_67,16703.0,2023,G2L3W2
total_20_66,51820.0,2023,G2L3W2
total_under_20,15981.0,2023,G2L3W2
youth_quota,0.3083944423002702,2023,G2L3W2
old_quota,0.322327286761868,2023,G2L3W2
total_pop,84504.0,2023,G2L3W2
share_over_67,0.19646157286970442,2023,G2L3W3
share_20_66,0.6136216496180241,2023,G2L3W3
share_under_20,0.18991677751227148,2023,G2L3W3
total_over_67,16690.0,2023,G2L3W3
total_20_66,52129.0,2023,G2L3W3
total_under_20,16134.0,2023,G2L3W3
youth_quota,0.30950142914692397,2023,G2L3W3
old_quota,0.32016727733123596,2023,G2L3W3
total_pop,84953.0,2023,G2L3W3
share_over_67,0.1981757778545147,2023,G3L1W1
share_20_66,0.613222038318191,2023,G3L1W1
share_under_20,0.18860218382729427,2023,G3L1W1
total_over_67,16643.0,2023,G3L1W1
total_20_66,51499.0,2023,G3L1W1
total_under_20,15839.0,2023,G3L1W1
youth_quota,0.307559370084856,2023,G3L1W1
old_quota,0.3231713237150236,2023,G3L1W1
total_pop,83981.0,2023,G3L1W1
share_over_67,0.19698907919361333,2023,G3L1W2
share_20_66,0.6135550659749366,2023,G3L1W2
share_under_20,0.18945585483145003,2023,G3L1W2
total_over_67,16631.0,2023,G3L1W2
total_20_66,51800.0,2023,G3L1W2
total_under_20,15995.0,2023,G3L1W2
youth_quota,0.3087837837837838,2023,G3L1W2
old_quota,0.32106177606177605,2023,G3L1W2
total_pop,84426.0,2023,G3L1W2
share_over_67,0.19579125967645014,2023,G3L1W3
share_20_66,0.6139552968622969,2023,G3L1W3
share_under_20,0.19025344346125295,2023,G3L1W3
total_over_67,16617.0,2023,G3L1W3
total_20_66,52107.0,2023,G3L1W3
total_under_20,16147.0,2023,G3L1W3
youth_quota,0.30988158980559233,2023,G3L1W3
old_quota,0.3189014911624158,2023,G3L1W3
total_pop,84871.0,2023,G3L1W3
share_over_67,0.1985195234864984,2023,G3L2W1
share_20_66,0.6129815416473277,2023,G3L2W1
share_under_20,0.18849893486617397,2023,G3L2W1
total_over_67,16681.0,2023,G3L2W1
total_20_66,51507.0,2023,G3L2W1
total_under_20,15839.0,2023,G3L2W1
youth_quota,0.3075116003649989,2023,G3L2W1
